s24:2f373676747cd3137229ccd555b79500 	 not-severe_toxicity 	 Ei vittu, lökäpöksyt! Ei vittu teidän kanssa...  Niin vittu, vittu, ei sulla paljon sanottavaa oo..  Kuunnelkaa kunnon HEAVY:ä älkääkä räpätkö paskat pöksyis.  Miksi?  Räppärit yms. lökäpöksyt on ihan helvetin naurettavan näkösiä.  Ootko kelannu et sun pukeutumisesta ajatellaan ihan samlla tavalla.... 	 0.8877403140068054
s24:d98f2eb6735e5031085b6e54ceed0282 	 not-severe_toxicity 	 puhalla perseeseen kyrpä! 	 0.9324088096618652
s24:10ed587f8f8d71bf8fdfaf9ca19c88d1 	 not-severe_toxicity 	 Vit-tu, että osaakin olla ruma ämmä!!! :-):-):-) 	 0.8305836319923401
s24:27ebae69c63dff8722f2b1200492d93c 	 not-severe_toxicity 	 Opettele kirjoittamaan KUSIPÄÄ!!! 	 0.2930925786495209
s24:2a726dd88d143f83e227ec4d8b2c8a1b 	 severe_toxicity 	 Hahhahahhhahahhhahahaa vitun paska leipoooooo. Ehkä ois wittu kampiaxeli kannattanu kattooooooooooooooooo.  Eli työnnä paskat pilluun/penikseen/perseeseen/ jos sulla on mitään noista vitun kusipäähomo.  Oma on vitun ongelmas saatana ku ostat paskoja vittu työnnä pilluun se saatanan paska ja osta DERB 	 0.8897612690925598
s24:477cb46b1e1aefa69aad7f2f1568c153 	 not-severe_toxicity 	 PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU 	 0.04151412472128868
s24:477cb46b1e1aefa69aad7f2f1568c153 	 not-severe_toxicity 	 PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU PERSUPERSU 	 0.04151412472128868
s24:8f42bd0a2586496a7793afa68dae62f3 	 severe_toxicity 	 Haista sinä vit tu saatanan palsta pelle! KYSY, jos uskallat vitu n kanankoipi 	 0.9773814678192139
s24:afaf9a9a1b0936ee47a64d91d38dbb55 	 not-severe_toxicity 	 Haista Vittu  Fuck You. 	 0.9704834818840027
s24:e3b07f6e4e82d2bfe6c0e4239cceba0a 	 not-severe_toxicity 	 Vasurit haaveksivat palestiinalaisesta Palestiinasta ja monirotuisesta Euroopasta. Vitun sekasikiöt. 	 0.740451455116272
