s24:14e4c4aef412a9ecad8ae11f96d5dade 	 not-toxicity 	 kyllä tuossa viestissäni sanoinkin..että niitä murheita tais olla mutta ..ei niitä jäänyt miettimään ..samalla tavalla kuin on tehnyt aikuisena ...liian paljon pähkäillään ja suretaan omaa surkeutta. 	 0.4581161141395569
s24:c02afe25c08a2c7e0056cabf80876f1a 	 toxicity 	 Kyllä Demarit menevät syvälle, kun pitää rehellisiä Perussuomalaisia loukata ja samalla häpäisevät sotaveteraania tällä Raution julkisuus hakuisella tempulla. Kyllä Isä Timo teki puoluelleen oikei, kun pudotti hänet rattailta. Näin saatiin katkaistua Demareiden ja muiden välinpitämättömien siivet haukkua Persuja. 	 0.4069397449493408
s24:d253f33bba71f32699da31cf0aa6ef32 	 toxicity 	 Näinhän meille valehdellaan. . Meille valehdeltiin matujen huoltosuhteen pelastajina, tiedämme senkin jo totaaliiseksi valheeksi, koska yhdestäkään ei ole tämän maan veronmaksajiksi. . Matut ovat pelkkä rasite, tuottamattomia vetelyksiä. kaikki. . Nyt mielle uskotellaan, ettei OPETUSLAITOS yliopisto ole opetuslaitos, jossa islamia ei opeteta. . OOOOHHHOOOOOOOOO. ! 	 0.4059133231639862
s24:be8b52492c3c29430628cdbc2dde0dac 	 not-toxicity 	 onko sinulla kaikki munat samasas korissa 	 0.4746796488761902
s24:cce321789c101c95971cd37811d3287d 	 not-toxicity 	 Voiko  kärsiä anoreksiasta? Mikä määrittää onko kyseessä anoreksia? 	 0.4541011154651642
s24:09118f6d4361e7ef481dec5d1def5b97 	 toxicity 	 hoopottaa , jos luulet että tulevaisuudessa joka jätkä pelaa golffia ja sillon ruskeet silmät, niinkuin tämä lontoon tietäjä väittää. etkös tiedä että sinisilmäisiltä pellavapäiltä on kerätty siemen-syöksyjä vuosikymmenet. siellä ne odottaa syväjäässä sopivaa munasolua jos kulttuurit ja värit liikaa sekoo. valtiasrotua nääs. 	 0.4371439218521118
s24:631d39921ffc0bf6929d968bc039c45d 	 not-toxicity 	 Missä lie hän on  Kumpa saisin pusutella sinua poskelle huulille ja ihan mihin vaan,aina. Kun on niin ikävä. :( 	 0.4103934168815613
s24:3db72b5f9a0ac8f386ebf246c57018ca 	 toxicity 	 Vai että nyt rupeat olemaan jo ikuisuuskin. Salli mun nauraa :D KIÄH KIÄH KIÄÄÄÄÄH :D Ikuisuus tässä on oltu ilman Jumalaa ja meneehän se toinenkin heti perään. 	 0.4358503520488739
s24:8067f4d89b77d25ffc40e13db3bfe367 	 not-toxicity 	 Rullalaudat liekeissä  Alkoi ottamaan päähän se ristuksen kolina meidänkin pihassa, ja niin ryhdyin operoimaan asian hyväksi. Viime viikonloppuna otin hiukan hapanta ja aamuyöstä rakentelin sitten kunnon roihun telineistä. Käristelin parit HK:n siniset sinapin kera ja ongelmat oli ratkaistu. Seuraavana päivänä kävin naureskelemassa ja kusin nuotioon. 	 0.42885205149650574
s24:092e75ea7c7e4c231d43bd26544a3f53 	 not-toxicity 	 Räsy  Tuurrssi ja Valliini jotka maksoivat Kokoomuksen velat hikeentyvät. http://www.iltalehti.fi/uutiset/2010103012610843_uu.shtml Kokoomus on hiljaa kun kannatukset tippuvat tekojen ansiosta ja hoitajatkaan eivät äänestä toista kertaa. 	 0.4828982949256897
s24:f9eae7b632fb7f54839a117290a0a396 	 not-toxicity 	 "Petetty  Moi. Ajattelin nyt purkaa itseäni hiukan, vaikka se typerältä näin pitkän ajan jälkeen tuntuukin...  Elikkä, asiani on tämmöinen: Olen pettänyt vuosi sitten, avovaimoni petti puoli vuotta sitten... Nyt asumuserossa, yhteenmuuttoa ajatelen. Kummankin osalta voin kertoa,että menimme ""vieraisiin"", koska kumpikaan ei suhteelta saanut sitä, mitä kaikki tarvitsevat.  Seksiä oli, ilman läheisyyttä..Pusuja ja suudelmia oli, ilman tunnetta.. Kaikkea OLI, kunnes emäntä lähti kävelemään.  Näin tulevaisuutta ajatellen.. Voisitteko kertoa mielipiteenne siitä, että mikä voisi mahdollisesti saada juttumme toimimaan? Kahdeksan vuotta olemme jo yrittäneet tuloksetta ja minä ajattelen/ ajattelemme vielä saavamme paremman suhteen kokoon.. Auttakaa hyvät ihmiset.  KIITOKSET JO ETUKÄTEEN!!!!" 	 0.4069148302078247
s24:f316428729f0b36021ab97b08e6478e9 	 toxicity 	 "Äläpäs aloittaja valehtele, et ole ollut päivääkään yrittäjänä, tekstistäsi huomaa että olet henkisesti vinksallaan. Tuon kaltaisen ""tarinoinnin"" levittäminen julkisesti on lapsellista juonimista." 	 0.4762434959411621
