s24:85d0b2da7ebd440c081df5063ea04368 	 toxicity 	 "Koerien hankinta pitäs monelta kieltee. On se vuan niin! Tiijättehän valakonen roskaväki: paljon pentuja (ihmis), uusijoperreitä, korvaaksilla eletään, ulkomuanmatkat Tukholman-risteelyjä taekka Tallinnassa, joku pikkunen tae isompi tuomijjo, paljon ""mukavasti istuvia"" asuja ""heleppo pukkeutuminen"", ""tatskat"", kultaketjut... ja saatanalliset koerat joeta ee oo koolutettu ja joijjenka kanssa viäntäävyttään joka paekkaan... ja pennut huutaa... valamisruokija syyvvään... tupakkiakin poltettaan... Feispuuk..." 	 0.6498702168464661
s24:3f58d6b859fb3bfeeee3291a77aa498e 	 toxicity 	 Sillon kuule kloppi niin palio rahaa ja muita pisneksiä, nottei siinä auta pankinvaihto. Se kuule poka pelaa pörsikurssiilla. 	 0.003738249884918332
s24:755ca0d1604c72dead605e52f25a0bc7 	 toxicity 	 Noh, kuka sen putinin hakee sinne me-ollaan-eu-länsimaa-nato-persläpi-tuomioistuin -haagiin? yk? etyk? nato? 	 0.2146759331226349
s24:5855b66dcccd936ea4af81abed0411d5 	 toxicity 	 "Typerä mies: ""Mutta ihmettelen istekin, miksi autoa saa ajaa tupakoiden""  Maailmassa on paljon asioita, joita sinun älynlahjoillasi ei käsitetä. Tupakan ja päihteiden ero tajunnan vääristäjänä on yksi niistä asioista. Normaaliälyinen käsittää eron, sinä et." 	 0.036284785717725754
s24:25b3c13f4075a5d879ce443a5fab0897 	 not-toxicity 	 Rasismi on maailman pahin asia.   Kyllä. Olen samaa mieltä. Persut ovat tehneet isänmaata vastaan suuren vahingon nostattamalla rasismia viralliseksi politiikaksi. Se on myrkyttänyt monen nuoren mielen ja ehkä loppuiäksi. Liittäisin tähän myös seksuaalirasismin. Ääretön seksuaalipoikkevien syyllistäminen sotii ihmisyyttä vastaan. 	 0.9098882079124451
s24:448d55016de7eb69d84cebf23eaa1ef6 	 toxicity 	 kuinka väitetään että exät kuuluvat ex miesten elämään LASTEN takia, heillä oikeus vaikka mihin LAPSEN takia, ja hups, sitten kun se lapsi kasvaa, eikä hänen nimissään enään syytä pitää yhteyksiä,alkaa kyttäys!!!!kyllähän nyt exä saa häiritä ja terrorisoida, mutta nykysen vika!!!=) exällä on oikeus tuhota ex miehen perhe jos haluaa, sillä hän on miehen lapsen ÄITI ja lapsen edun nimissä voi tehä ihan mitä vaan!!!sairasta!!!!! kyllä luulis olevan exillä parempaaki tekemistä kun puuttua toisten elämään, ja häiritä jatkuvasti exää!! nimim.kokemusta on!!! jos minun exääni törmäisin meidän lähisiwassa, niin varmaan sekoisin, koska todellakin hänenkin maitopurkin hakureissulleen tulisi matkaa 100km..=) 	 0.03886806592345238
s24:f412f7174bf55353d7e71339ea21e3f0 	 toxicity 	 Marssi itsenäispäivänä!!!!!  Hei Suomalaiset,etteko vielä valmiitä vastustaa hallituksille kaikkista,mitä meille tapahtui? Pitäisi oikeasti tulee ulos ja ilmoittaa omaa mielipidetta hallituksille. Puhun nyt pakolaisista. Meidän kotimaa ei enää on turvallista,jos tässä on noita muhamedia. He ovat murhaija,terroristeja,rajskajija,väkivaltaisia ja vihollisia meille eikä mitään parkkoija pakolaisia.Heidän pitäisi välittomäksi poistua Suomesta. Ei ketään niistä jää tänne. Kaikki meitä käytetään hyväksi. Marssin vaatimuksia: Pois pakolaisia Suomesta! Ei pakolaisille oleskelulupaa! Tärkein-kanssan turva! Pakolaisilta-uhka! Pakolaisilta-vain haitta! Suomi-vapautta pakolaisiata! loisia pois hartioistanne!............................ Meitä kohta tuhotaan taloudellisesti ja fyysisesti,hengisesti. Eikö me vastustaa ???? 	 0.16541869938373566
s24:8de6dfdad5284ce424f407c6f23a4844 	 toxicity 	 Helvetin hullu oppi  Miten todistaisitte, että helvetti on todella olemassa? Siis muuallakin kuin satukirja raamatussa? Jos se olisi niin todellinen paikka, jonka maan luoja olisi tehnyt, niin kai siitä pitäisi jotakin raamatun ulkopuolistakin näyttöä löytyä... miksi muuten uskoa tuollaista huuhaata ilman todisteita?  Helvetillä on nimittäin peloteltu ihmisiä jo ihan liian monta vuosisataa, joten eiköhän se jo riittäisi?  Aamen. 	 0.6033206582069397
s24:2f0afe94eae508b76c6341c5417026f2 	 toxicity 	 Pelletouhua  Olette naurettavan näköisiä noissa sukkahousuvirityksissänne ja muissa rensseleissä. Luuletteko olevanne menossa johonkin Ranskan ympyräajoon ? Alkää ainakaan ajako ihmisten ja eläinten päälle ja soittakaa sitä kelloa saakeli. Kello pitäisi olla lain voimalla joka pyörässä. 	 0.8180460929870605
s24:129d3e830fa390244e45cd25211e82b9 	 toxicity 	 Voi helvetti, arvostat Maisaa, oletko ihan pimee?! Muija käy vieraissa, vaikka suunnitteli häitä J-M:n kanssa! Ei hyvin ala se liitto, jos J-M tyhmyyttäön menee tuohon miinaan, eikun Maisaan. 	 0.8542690873146057
